duration,age,balance,day,poutcome_success,campaign,pdays,previous,target
0.200264812975836,0.279411764705882,0.205151608703239,0.533333333333333,0,0.0204081632653061,0.11697247706422,0.12,0
0.0337636544190665,0.25,0.0518919209138132,0.333333333333333,0,0.0204081632653061,0,0,0
0.119496855345912,0.485294117647059,0.0594622890967906,0.4,0,0,0,0,0
0.0665342601787487,0.191176470588235,0.049784566650112,0.4,0,0.0408163265306122,0,0,0
0.0023171135385633,0.191176470588235,0.0740526972792311,0.666666666666667,0,0.0612244897959183,0,0,0
0.0334326381992717,0.220588235294118,0.056173742634327,0.2,0,0.0204081632653061,0,0,0
0.0182058920887123,0.529411764705882,0.0464154843559146,0.0333333333333333,0,0.0408163265306122,0.0068807339449541,0.08,0
0.139357828533598,0.102941176470588,0.0444692017556811,0.666666666666667,0,0,0,0,0
0.066203243958954,0.191176470588235,0.0330733815653481,0.1,0,0,0,0,0
0.0585898709036742,0.617647058823529,0.106602595938309,0.866666666666667,1,0,0.106651376146789,0.04,1
0.335650446871897,0.382352941176471,0.0557979087529026,0.133333333333333,0,0.0408163265306122,0,0,1
0.574644157563721,0.264705882352941,0.0475295633615656,0.633333333333333,0,0.0204081632653061,0,0,0
0.0311155246607083,0.279411764705882,0.0451403336867961,0.933333333333333,0,0.0204081632653061,0,0,0
0.144654088050314,0.220588235294118,0.0651266425954014,0.466666666666667,0,0,0.0653669724770642,0.04,1
0.0887123469049983,0.5,0.0744151085220332,0.433333333333333,0,0.0408163265306122,0,0,0
0.0513075140681893,0.426470588235294,0.0855961664944094,0.466666666666667,0,0.0204081632653061,0,0,0
0.0450182058920887,0.558823529411765,0.0455698581227097,0.1,0,0,0,0,0
0.096325719960278,0.205882352941176,0.0733949879867384,0.533333333333333,0,0,0,0,0
0.102615028136379,0.25,0.0458248882565334,0.833333333333333,0,0,0,0,0
0.190334326381993,0.514705882352941,0.0549925504355646,0.466666666666667,0,0,0,0,0
0.182058920887123,0.323529411764706,0.0375431202265741,0.233333333333333,0,0.0408163265306122,0,0,0
0.105594174114532,0.647058823529412,0.0500395967839357,0.2,0,0,0,0,0
0.0738166170142337,0.426470588235294,0.123488275325163,0.4,0,0.0204081632653061,0,0,0
0.0430321085733201,0.426470588235294,0.0626568770888981,0.1,0,0.0204081632653061,0,0,0
0.0724925521350546,0.544117647058823,0.270949383229755,0.2,0,0,0,0,0
0.0430321085733201,0.470588235294118,0.0471939973960081,0.233333333333333,0,0,0.196100917431193,0.2,0
0.0499834491890102,0.176470588235294,0.0490060536100186,0.9,0,0,0,0,0
0.041708043694141,0.147058823529412,0.0504288533039824,0.666666666666667,0,0.0612244897959183,0,0,0
0.207216153591526,0.323529411764706,0.0444692017556811,0.2,0,0.0408163265306122,0,0,0
0.0529625951671631,0.191176470588235,0.0493013516597092,0.6,0,0.0204081632653061,0,0,0
0.0873882820258192,0.264705882352941,0.0444692017556811,0.5,1,0.0204081632653061,0.209862385321101,0.12,1
0.124462098642834,0.338235294117647,0.0444960470329257,0.133333333333333,0,0,0,0,0
0.0496524329692154,0.176470588235294,0.128333847867814,0.266666666666667,0,0.0204081632653061,0,0,0
0.0496524329692154,0.323529411764706,0.0499993288680688,0.0666666666666666,0,0.0816326530612244,0,0,0
0.071830519695465,0.544117647058823,0.0490865894417524,0.466666666666667,0,0,0,0,0
0.0208540218470705,0.514705882352941,0.0877169433967329,0.433333333333333,0,0.0204081632653061,0,0,0
0.120158887785502,0.323529411764706,0.0468047408759613,0.433333333333333,0,0.0204081632653061,0.341743119266055,0.04,0
0.0274743462429659,0.308823529411765,0.0524019811814606,0.433333333333333,0,0.102040816326531,0,0,0
0.230718305196955,0.455882352941176,0.0496771855411336,0.133333333333333,0,0,0,0,0
0.066203243958954,0.308823529411765,0.0474087596139649,0.533333333333333,0,0.0204081632653061,0.225917431192661,0.04,0
0.214498510427011,0.117647058823529,0.0505228117743385,0.5,0,0,0,0,1
0.0195299569678914,0.602941176470588,0.0445363149487926,0.833333333333333,0,0.0204081632653061,0,0,0
0.0483283680900364,0.132352941176471,0.0468450087918282,0.166666666666667,0,0,0,0,0
0.130420390599139,0.485294117647059,0.0532878753305324,0.2,0,0.0204081632653061,0.528669724770642,0.08,1
0.0728235683548493,0.264705882352941,0.0621199715440061,0.966666666666667,0,0,0,0,1
0.133068520357497,0.470588235294118,0.0641467899759734,0.2,0,0.0204081632653061,0,0,0
0.0185369083085071,0.323529411764706,0.0562677011046831,0.2,0,0.0612244897959183,0,0,0
0.171135385633896,0.235294117647059,0.0484020348720151,0.966666666666667,0,0.0204081632653061,0,0,0
0.0910294604435617,0.279411764705882,0.0501604005315364,0.533333333333333,0,0,0,0,0
0.0658722277391592,0.220588235294118,0.0690460530731131,0.633333333333333,0,0.0204081632653061,0,0,0
0.0652101952995696,0.294117647058823,0.0459591146427564,0.566666666666667,0,0.0204081632653061,0,0,0
0.121813968884475,0.220588235294118,0.0505765023288277,0.633333333333333,0,0.0408163265306122,0,0,0
0.128103277060576,0.117647058823529,0.0418517872243325,0.566666666666667,0,0,0,0,1
0.0532936113869579,0.191176470588235,0.0930054630139192,0.433333333333333,0,0.0204081632653061,0,0,0
0.0751406818934127,0.558823529411765,0.23363444785976,0.333333333333333,0,0.0816326530612244,0,0,0
0.0950016550810989,0.323529411764706,0.0655024764768258,0,0,0.0204081632653061,0,0,0
0.0479973518702416,0.323529411764706,0.117300438920283,0.433333333333333,0,0.0204081632653061,0,0,0
0.0758027143330023,0.161764705882353,0.0479725104361015,0.6,0,0,0.158256880733945,0.8,0
0.155246607083747,0.25,0.082629763358881,0.366666666666667,1,0,0.209862385321101,0.04,0
0.242303872889772,0.176470588235294,0.049918793036335,0.1,0,0,0,0,1
0.110228401191658,0.25,0.0444692017556811,0.166666666666667,0,0,0,0,0
0.181727904667329,0.279411764705882,0.0510865625964752,0.333333333333333,0,0,0.422018348623853,0.28,0
0.112876530950016,0.441176470588235,0.124951342934994,0.666666666666667,0,0.0204081632653061,0,0,0
0.0201919894074809,0.558823529411765,0.0951665078321096,0.4,0,0.0204081632653061,0,0,0
0.0016550810989738,0.220588235294118,0.0515026643937665,0.4,0,0,0,0,0
0.0844091360476663,0.191176470588235,0.0521737963248815,0.433333333333333,0,0.0204081632653061,0.16743119266055,0.12,0
0.12148295266468,0.264705882352941,0.0502006684474033,0.266666666666667,0,0.0408163265306122,0,0,0
0.0913604766633565,0.205882352941176,0.0509523362102522,0.0666666666666666,0,0.0204081632653061,0,0,0
0.07911287653095,0.544117647058823,0.0899853693239016,0.666666666666667,0,0,0,0,1
0.142667990731546,0.117647058823529,0.0444692017556811,0.733333333333333,0,0.0408163265306122,0,0,0
0.0840781198278715,0.0294117647058823,0.0778647266479644,0.966666666666667,1,0.102040816326531,0.194954128440367,0.12,1
0.0009930486593843,0.573529411764706,0.0648313445457108,0.933333333333333,0,0.0816326530612244,0,0,0
0.103608076795763,0.191176470588235,0.0473819143367203,0.466666666666667,0,0.0816326530612244,0,0,0
0.0238331678252234,0.205882352941176,0.0447644998053717,0.966666666666667,0,0.0204081632653061,0.238532110091743,0.04,0
0.0549486924859318,0.088235294117647,0.0489120951396625,0.833333333333333,0,0.0612244897959183,0,0,1
0.126448195961602,0.088235294117647,0.0512476342599428,0.533333333333333,0,0.0204081632653061,0,0,1
0.0261502813637868,0.161764705882353,0.0687373323848002,0.566666666666667,0,0.0204081632653061,0,0,0
0.0201919894074809,0.0441176470588235,0.0996496691319579,0.6,0,0,0,0,0
0.02151605428666,0.294117647058823,0.0451671789640407,0.4,0,0,0,0,0
0.185369083085071,0.397058823529412,0.0448047677212386,0.533333333333333,0,0.0204081632653061,0,0,0
0.193313472360146,0.176470588235294,0.0698379887518288,0.666666666666667,0,0,0,0,0
0.0360807679576299,0.382352941176471,0.0500932873384249,0.566666666666667,0,0.0612244897959183,0,0,0
0.0039721946375372,0.191176470588235,0.080616367565536,0.666666666666667,0,0,0,0,0
0.256537570340947,0.25,0.0413685722339297,0.466666666666667,0,0.0204081632653061,0,0,0
0.0916914928831512,0.470588235294118,0.0437309566314546,0.333333333333333,0,0.0204081632653061,0.306192660550459,0.24,0
0.619993379675604,0.220588235294118,0.0506704607991839,0.666666666666667,0,0.0408163265306122,0,0,1
0.0155577623303541,0.0735294117647058,0.0460664957517348,0.466666666666667,0,0,0,0,0
0.0092684541542535,0.382352941176471,0.0523348679883491,0.9,0,0.0408163265306122,0,0,0
0.0569347898047004,0.191176470588235,0.0475295633615656,0.133333333333333,0,0,0.331422018348624,0.12,0
0.0519695465077788,0.852941176470588,0.107005275096979,0.433333333333333,0,0,0,0,1
0.0605759682224429,0.323529411764706,0.0467242050442275,0.566666666666667,0,0.0408163265306122,0,0,0
0.0066203243958953,0.264705882352941,0.0444692017556811,0.833333333333333,0,0,0,0,0
0.0208540218470705,0.352941176470588,0.0348720151407363,0.966666666666667,0,0.0408163265306122,0,0,0
0.0268123138033763,0.426470588235294,0.0444692017556811,0.233333333333333,0,0,0.193807339449541,0.08,0
0.103608076795763,0.117647058823529,0.0547912108562301,0.266666666666667,0,0.0204081632653061,0,0,0
0.0767957629923866,0.205882352941176,0.0444692017556811,0.9,0,0.183673469387755,0,0,0
0.0165508109897385,0.147058823529412,0.0502140910860256,0.2,0,0,0.396788990825688,0.08,0
0.0221780867262495,0.220588235294118,0.0444692017556811,0.133333333333333,0,0,0,0,0
0.160542866600463,0.485294117647059,0.0314492422920497,0.1,0,0,0,0,1
0.0115855676928169,0.602941176470588,0.129206319378263,0.6,0,0.0204081632653061,0,0,0
0.066203243958954,0.191176470588235,0.0571938631696218,0.366666666666667,0,0.0204081632653061,0,0,0
0.149288315127441,0.191176470588235,0.0444692017556811,0.7,0,0.0204081632653061,0,0,0
0.0271433300231711,0.544117647058823,0.0696634944497389,0.966666666666667,0,0,0,0,0
0.0615690168818272,0.176470588235294,0.0562005879115716,0.566666666666667,0,0.0204081632653061,0,0,0
0.0913604766633565,0.338235294117647,0.0488047140306841,0.233333333333333,0,0.0204081632653061,0,0,0
0.193313472360146,0.235294117647059,0.0458920014496449,0.333333333333333,0,0.0204081632653061,0,0,0
0.0135716650115855,0.544117647058823,0.0700527509697856,0.6,0,0.163265306122449,0,0,0
0.0542866600463422,0.426470588235294,0.0599320814485711,0.666666666666667,0,0.0816326530612244,0,0,0
0.0628930817610062,0.397058823529412,0.0468718540690729,0.933333333333333,0,0.0612244897959183,0.501146788990826,0.04,0
0.0327706057596822,0.264705882352941,0.0497174534570005,0.233333333333333,0,0.0408163265306122,0,0,0
0.108904336312479,0.323529411764706,0.0456638165930658,0.166666666666667,0,0.0204081632653061,0,0,0
0.0324395895398874,0.25,0.0504020080267378,0.933333333333333,0,0.0408163265306122,0,0,0
0.0291294273419397,0.382352941176471,0.0411269647387283,0,0,0,0,0,0
0.0691823899371069,0.529411764705882,0.153246265150803,0.166666666666667,0,0.0204081632653061,0,0,0
0.0943396226415094,0.294117647058823,0.0511939437054536,0.833333333333333,0,0,0,0,0
0.0241641840450182,0.235294117647059,0.0486033744513496,0.7,0,0.0204081632653061,0,0,0
0.105925190334326,0.529411764705882,0.0525496302063059,0,1,0.0408163265306122,0.104357798165138,0.08,1
0.0264812975835815,0.529411764705882,0.0481335820995691,0.933333333333333,0,0.0408163265306122,0.211009174311927,0.12,0
0.0542866600463422,0.117647058823529,0.0451403336867961,0.933333333333333,0,0,0,0,0
0.124462098642834,0.220588235294118,0.066495751734876,0.533333333333333,0,0,0,0,0
0.0019860973187686,0.220588235294118,0.0447376545281271,0.1,0,0,0,0,0
0.0645481628599801,0.088235294117647,0.10607911303204,0.9,0,0.0204081632653061,0,0,0
0.0102615028136378,0.323529411764706,0.0410330062683722,0.266666666666667,0,0.0408163265306122,0,0,0
0.025819265143992,0.352941176470588,0.0575965423282908,0.833333333333333,0,0.0204081632653061,0,0,0
0.222442899702085,0.132352941176471,0.0455430128454651,0.633333333333333,0,0.0204081632653061,0.168577981651376,0.08,1
0.149288315127441,0.176470588235294,0.0727104334170011,0.0666666666666666,0,0,0,0,0
0.0251572327044025,0.867647058823529,0.051167098428209,0.5,0,0.0612244897959183,0,0,0
0.18040383978815,0.382352941176471,0.0615025301673803,0.933333333333333,0,0.0204081632653061,0,0,0
0.0433631247931148,0.426470588235294,0.0486302197285942,0.166666666666667,0,0,0,0,0
0.135054617676266,0.191176470588235,0.0598112777009704,0.3,0,0,0,0,0
0.0321085733200926,0.338235294117647,0.0844686648501362,0.633333333333333,0,0.0408163265306122,0,0,0
0.0824230387288977,0.264705882352941,0.0449658393847062,0.9,0,0.0204081632653061,0,0,0
0.0887123469049983,0.308823529411765,0.0506704607991839,0.166666666666667,0,0,0.385321100917431,0.16,0
0.0264812975835815,0.191176470588235,0.0583079421752728,0.533333333333333,0,0,0,0,0
0.0433631247931148,0.338235294117647,0.165393753103985,0.633333333333333,0,0.0204081632653061,0,0,0
0.0536246276067527,0.352941176470588,0.0382276747963114,0.733333333333333,0,0,0,0,0
0.0046342270771267,0.367647058823529,0.114011892457819,1,0,0.122448979591837,0,0,0
0.0473353194306521,0.264705882352941,0.0468315861532059,0.133333333333333,0,0.0204081632653061,0.399082568807339,0.04,0
0.0195299569678914,0.264705882352941,0.0672742647749694,0.266666666666667,0,0,0,0,0
0.0201919894074809,0.264705882352941,0.0444692017556811,0.533333333333333,0,0.0204081632653061,0.137614678899082,0.04,0
0.0628930817610062,0.132352941176471,0.0467778955987167,0.0333333333333333,0,0.0204081632653061,0,0,0
0.108904336312479,0.191176470588235,0.0444692017556811,0.333333333333333,0,0.0204081632653061,0,0,0
0.0033101621979476,0.220588235294118,0.138145796700715,0.466666666666667,0,0.0816326530612244,0,0,0
0.0450182058920887,0.308823529411765,0.0445497375874149,0.333333333333333,0,0,0,0,0
0.0347567030784508,0.220588235294118,0.0436369981610985,0.5,0,0.0408163265306122,0,0,0
0.0188679245283018,0.220588235294118,0.0709386451188574,0.733333333333333,0,0.0204081632653061,0,0,0
0.123469049983449,0.220588235294118,0.0565361538771291,0.6,1,0.0408163265306122,0.0091743119266055,0.16,0
0.0304534922211188,0.264705882352941,0.0447510771667494,0.0333333333333333,0,0,0.311926605504587,0.08,0
0.0489904005296259,0.25,0.044777922443994,0.233333333333333,0,0.0204081632653061,0.399082568807339,0.04,0
0.125124131082423,0.544117647058823,0.0282814995771868,0.466666666666667,0,0.0204081632653061,0,0,1
0.0307845084409136,0.441176470588235,0.0444692017556811,0.733333333333333,0,0.102040816326531,0,0,0
0.178417742469381,0.205882352941176,0.0473550690594757,0.933333333333333,0,0.224489795918367,0,0,0
0.0781198278715657,0.161764705882353,0.0628850619454772,0.633333333333333,0,0.0204081632653061,0,0,0
0.0145647136709698,0.25,0.0710594488664581,0.533333333333333,0,0.0204081632653061,0,0,0
0.154584574644158,0.0588235294117647,0.168172239298801,0.133333333333333,0,0.0204081632653061,0,0,0
0.115855676928169,0.558823529411765,0.0449926846619508,0.966666666666667,0,0.0408163265306122,0,0,0
0.142667990731546,0.117647058823529,0.119139340411538,0.966666666666667,0,0.0204081632653061,0,0,0
0.0489904005296259,0.279411764705882,0.0444826243943034,0.666666666666667,0,0.0204081632653061,0,0,0
0.0930155577623303,0.338235294117647,0.05496570515832,0.0666666666666666,0,0,0,0,0
0.0599139357828533,0.823529411764706,0.0950859720003758,0.466666666666667,1,0,0.208715596330275,0.08,1
0.0983118172790466,0.220588235294118,0.057784459269003,0.1,1,0,0.102064220183486,0.08,0
0.0890433631247931,0.426470588235294,0.0649521482933115,0.166666666666667,0,0.0204081632653061,0,0,0
0.252896391923204,0.235294117647059,0.0801465752137555,0.6,0,0.0204081632653061,0.162844036697248,0.12,1
0.441244620986428,0.294117647058823,0.0621199715440061,0.6,0,0.0612244897959183,0.145642201834862,0.04,0
0.132075471698113,0.147058823529412,0.0505765023288277,0.666666666666667,0,0,0,0,1
0.0446871896722939,0.382352941176471,0.0444692017556811,0.566666666666667,0,0.0204081632653061,0,0,0
0.0635551142005958,0.338235294117647,0.0717171581589508,0.266666666666667,0,0,0,0,0
0.0367428003972194,0.147058823529412,0.0659320009127394,0.233333333333333,0,0,0.0711009174311926,0.04,0
0.0185369083085071,0.279411764705882,0.0418383645857102,0.0333333333333333,0,0,0.311926605504587,0.04,0
0.004303210857332,0.544117647058823,0.0623615790392075,0.9,0,0.265306122448979,0,0,0
0.0453492221118834,0.25,0.167272922511107,0.4,0,0.0408163265306122,0,0,0
0.030122476001324,0.088235294117647,0.039771278237876,0.733333333333333,0,0.0408163265306122,0,0,0
0.0019860973187686,0.279411764705882,0.0502677816405148,0.466666666666667,0,0.0204081632653061,0.428899082568807,0.04,0
0.0642171466401853,0.558823529411765,0.198749010080401,0.6,0,0,0,0,0
0.0714995034756703,0.176470588235294,0.0410732741842391,0.366666666666667,0,0.0612244897959183,0,0,0
0.2151605428666,0.338235294117647,0.0494624233231768,0.0666666666666666,0,0.0204081632653061,0,0,1
0.0221780867262495,0.382352941176471,0.0633951222131246,0.333333333333333,0,0.0204081632653061,0,0,0
0.083416087388282,0.161764705882353,0.0575562744124239,0.4,0,0.0204081632653061,0.403669724770642,0.08,0
0.274743462429659,0.441176470588235,0.0485631065354827,0.3,0,0.183673469387755,0,0,0
0.0486593843098311,0.441176470588235,0.0498382572046012,0.666666666666667,0,0.0408163265306122,0,0,0
0.0052962595167163,0.5,0.0441739037059905,1,0,0.0408163265306122,0,0,0
0.0575968222442899,0.264705882352941,0.0985624354035516,0.833333333333333,0,0.0816326530612244,0,0,0
0.0182058920887123,0.441176470588235,0.0493684648528207,0.833333333333333,0,0.0204081632653061,0,0,0
0.0354187355180403,0.323529411764706,0.0472074200346304,0.4,0,0.122448979591837,0,0,0
0.0602449520026481,0.514705882352941,0.067166883665991,0.633333333333333,0,0,0,0,0
0.0738166170142337,0.191176470588235,0.049918793036335,0.166666666666667,0,0,0,0,0
0.0969877523998676,0.205882352941176,0.0417309834767318,0.466666666666667,0,0.0408163265306122,0,0,0
0.0681893412777226,0.205882352941176,0.0492879290210869,0.633333333333333,0,0,0.278669724770642,0.04,0
0.0016550810989738,0.25,0.046120186306224,0.566666666666667,0,0,0,0,0
0.0357497517378351,0.235294117647059,0.0444692017556811,0.733333333333333,0,0,0.0722477064220183,0.24,0
0.0357497517378351,0.485294117647059,0.0463752164400477,0.8,0,0.102040816326531,0,0,0
0.0721615359152598,0.308823529411765,0.0924014442759157,0.266666666666667,0,0.0408163265306122,0,0,0
0.063224097980801,0.367647058823529,0.044912148830217,0.4,0,0.0408163265306122,0.403669724770642,0.4,0
0.252896391923204,0.382352941176471,0.0444692017556811,0.833333333333333,1,0.0204081632653061,0.105504587155963,0.2,0
0.0393909301555776,0.161764705882353,0.086025690930323,0.833333333333333,0,0,0,0,0
0.0466732869910625,0.426470588235294,0.0447376545281271,0.866666666666667,0,0.0408163265306122,0,0,0
0.0397219463753724,0.205882352941176,0.0924685574690272,0.0333333333333333,0,0,0.354357798165138,0.08,0
0.0701754385964912,0.558823529411765,0.047234265311875,0.133333333333333,0,0.0408163265306122,0,0,0
0.02151605428666,0.558823529411765,0.139528328478812,0.166666666666667,0,0.0408163265306122,0,0,0
0.0542866600463422,0.470588235294118,0.0664017932645199,0.7,0,0.0612244897959183,0,0,0
0.158556769281695,0.220588235294118,0.0444826243943034,0.7,0,0.122448979591837,0,0,0
0.227077126779212,0.455882352941176,0.0983208279083502,0.6,0,0.0408163265306122,0,0,0
0.0400529625951671,0.367647058823529,0.0949651682527751,0.9,0,0.224489795918367,0,0,0
0.112545514730222,0.117647058823529,0.0411538100159729,0.1,0,0.0204081632653061,0,0,0
0.221449851042701,0.455882352941176,0.0526033207607951,0.433333333333333,0,0.0204081632653061,0,0,0
0.0185369083085071,0.25,0.0444692017556811,0.9,0,0,0.287844036697248,0.04,0
0.0804369414101291,0.338235294117647,0.0419323230560663,0.366666666666667,0,0.0204081632653061,0,0,0
0.0393909301555776,0.191176470588235,0.0444692017556811,0.866666666666667,0,0.0204081632653061,0,0,0
0.0463422707712678,0.338235294117647,0.0509657588488745,0.333333333333333,0,0.0204081632653061,0,0,0
0.0016550810989738,0.352941176470588,0.0444692017556811,0.233333333333333,0,0.0204081632653061,0.198394495412844,0.2,0
0.0499834491890102,0.176470588235294,0.0497711440114897,0.266666666666667,0,0.0408163265306122,0,0,0
0.0430321085733201,0.191176470588235,0.0759989798794647,0.433333333333333,0,0.0816326530612244,0,0,0
0.071830519695465,0.529411764705882,0.0499724835908242,0.333333333333333,0,0.0204081632653061,0,0,0
0.0264812975835815,0.573529411764706,0.0901195957101246,0.0666666666666666,0,0.0408163265306122,0.305045871559633,0.08,0
0.0221780867262495,0.397058823529412,0.0474490275298318,0.233333333333333,0,0.0204081632653061,0,0,0
0.0801059251903343,0.529411764705882,0.0577441913531361,0.733333333333333,0,0.0612244897959183,0,0,0
0.118172790466733,0.220588235294118,0.0500395967839357,0.733333333333333,0,0.0204081632653061,0,0,0
0.0380668652763985,0.132352941176471,0.0446839639736379,0.366666666666667,0,0.0612244897959183,0,0,0
0.12280701754386,0.338235294117647,0.140977973450021,0.933333333333333,0,0.0204081632653061,0,0,0
0.361800728235683,0.147058823529412,0.0509389135716299,0.3,0,0.0408163265306122,0,0,1
0.0307845084409136,0.514705882352941,0.0472745332277419,0.8,0,0,0,0,0
0.0585898709036742,0.191176470588235,0.0444692017556811,0.833333333333333,0,0.0204081632653061,0,0,0
0.0261502813637868,0.294117647058823,0.12236077368089,0.0333333333333333,0,0.0408163265306122,0,0,0
0.0582588546838795,0.5,0.0528449282559965,0.666666666666667,0,0.0612244897959183,0,0,0
0.178417742469381,0.573529411764706,0.0563213916591723,0.566666666666667,0,0,0.0905963302752293,0.08,0
0.12214498510427,0.308823529411765,0.0648179219070884,0.733333333333333,0,0,0,0,0
0.074809665673618,0.147058823529412,0.056173742634327,0.2,0,0,0,0,0
0.0261502813637868,0.205882352941176,0.0312076347968483,0.466666666666667,0,0.0408163265306122,0,0,0
0.0178748758689175,0.279411764705882,0.056576421792996,1,0,0.244897959183673,0,0,0
0.0278053624627606,0.544117647058823,0.0579857988483376,0.933333333333333,0,0.102040816326531,0,0,0
0.0969877523998676,0.308823529411765,0.0444692017556811,0.0333333333333333,0,0,0.0332568807339449,0.12,0
0.159880834160874,0.0735294117647058,0.0468047408759613,0.566666666666667,0,0,0,0,1
0.0082754054948692,0.397058823529412,0.208037476007033,0.633333333333333,0,0.0408163265306122,0,0,0
0.158887785501489,0.235294117647059,0.0515026643937665,0.666666666666667,0,0.0612244897959183,0,0,0
0.0854021847070506,0.235294117647059,0.0444692017556811,0.666666666666667,0,0.0612244897959183,0,0,0
0.211850380668653,0.220588235294118,0.0445228923101703,0.466666666666667,0,0,0,0,0
0.230056272757365,0.235294117647059,0.195057784459269,0.366666666666667,0,0.0204081632653061,0.091743119266055,0.04,0
0.0804369414101291,0.279411764705882,0.0444692017556811,0.9,0,0.0204081632653061,0,0,0
0.0148957298907646,0.455882352941176,0.121998362438088,0.566666666666667,0,0.0408163265306122,0,0,0
0.111552466070837,0.470588235294118,0.0449658393847062,0.4,0,0,0,0,0
0.0198609731876861,0.588235294117647,0.0524288264587052,0.4,0,0.0204081632653061,0,0,0
0.038728897715988,0.191176470588235,0.0598783908940819,0.633333333333333,0,0,0,0,0
0.0311155246607083,0.264705882352941,0.0922672178896927,0.0333333333333333,0,0,0,0,0
0.0278053624627606,0.338235294117647,0.045314827988886,0.5,0,0.102040816326531,0,0,0
0.0638861304203906,0.308823529411765,0.0479590877974792,0.633333333333333,0,0.102040816326531,0,0,0
0.10824230387289,0.132352941176471,0.0749251687896806,0.266666666666667,0,0,0,0,0
0.0261502813637868,0.411764705882353,0.0586971986953195,0.166666666666667,0,0.0408163265306122,0,0,0
0.0443561734524991,0.117647058823529,0.041516221258775,0.833333333333333,0,0.0204081632653061,0,0,0
